Date,HS300收盘价,CRB现货指数：综合,中债综合指数,定期存款利率：3个月（月）
2011-06-30,3044.09,550.3,135.8862,1.0959577467819603
2011-07-01,3049.75,548.02,135.9546,1.0960441431841574
2011-07-04,3121.98,548.02,135.9898,1.0961305463971447
2011-07-05,3122.5,550.9,135.9956,1.0962169564214592
2011-07-06,3113.71,550.96,135.9468,1.0963033732576375
2011-07-07,3101.68,553.38,135.9251,1.0963897969062173
2011-07-08,3109.18,552.4,135.9936,1.096476227367735
2011-07-11,3113.21,548.17,136.0124,1.096562664642728
2011-07-12,3056.91,547.37,136.0384,1.0966491087317332
2011-07-13,3106.25,552.36,136.0131,1.096735559635288
2011-07-14,3115.75,555.81,135.9159,1.0968220173539294
2011-07-15,3128.89,554.02,135.9036,1.096908481888195
2011-07-18,3122.6,552.47,135.82399999999998,1.0969949532386212
2011-07-19,3095.13,554.61,135.6173,1.0970814314057462
2011-07-20,3091.57,555.44,135.3174,1.0971679163901071
2011-07-21,3059.14,555.47,135.1183,1.0972544081922415
2011-07-22,3067.99,556.24,135.1085,1.0973409068126865
2011-07-25,2968.29,553.78,135.1538,1.0974274122519798
2011-07-26,2977.77,556.16,135.1253,1.0975139245106589
2011-07-27,3000.05,557.04,135.0954,1.0976004435892617
2011-07-28,2981.0,556.13,135.0598,1.0976869694883251
2011-07-29,2972.08,554.05,135.107,1.0977735022083874
2011-08-01,2977.72,556.3,135.1542,1.0978600417499862
2011-08-02,2956.38,557.77,135.1335,1.0979465881136592
2011-08-03,2954.87,554.43,134.975,1.098033141299944
2011-08-04,2960.31,551.37,135.0109,1.0981197013093786
2011-08-05,2897.42,548.15,135.1868,1.0982062681425009
2011-08-08,2793.9,541.53,135.3549,1.0982928417998492
2011-08-09,2798.19,541.35,135.4904,1.0983794222819607
2011-08-10,2824.12,541.38,135.52700000000002,1.0984660095893741
2011-08-11,2866.92,539.15,135.6826,1.0985526037226268
2011-08-12,2875.37,540.76,135.7297,1.0986392046822573
2011-08-15,2917.88,543.51,135.8368,1.0987258124688035
2011-08-16,2897.58,541.12,135.8068,1.0988124270828044
2011-08-17,2886.01,542.66,135.8624,1.0988990485247971
2011-08-18,2834.25,539.89,135.8187,1.0989856767953206
2011-08-19,2807.66,539.91,135.899,1.0990723118949126
2011-08-22,2777.79,539.06,135.935,1.0991589538241122
2011-08-23,2821.0,540.57,135.9325,1.0992456025834572
2011-08-24,2810.02,538.56,135.9181,1.099332258173486
2011-08-25,2903.84,538.56,135.8552,1.0994189205947371
2011-08-26,2901.22,541.57,135.8235,1.0995055898477497
2011-08-29,2852.81,543.02,135.3953,1.0995922659330617
2011-08-30,2841.74,543.48,135.1563,1.099678948851212
2011-08-31,2846.78,544.28,135.1862,1.099773128336043
2011-09-01,2834.54,541.22,135.3082,1.0998673158866603
2011-09-02,2803.85,541.84,135.3269,1.0999615115037549
2011-09-05,2743.82,541.84,135.438,1.1000557151880168
2011-09-06,2723.3,541.33,135.5034,1.1001499269401378
2011-09-07,2779.09,541.75,135.3877,1.1002441467608084
2011-09-08,2756.11,542.1,135.3332,1.1003383746507198
2011-09-09,2751.1,540.71,135.3876,1.100432610610563
2011-09-13,2720.28,535.94,135.51,1.1005268546410292
2011-09-14,2733.11,536.15,135.5154,1.1006211067428096
2011-09-15,2729.05,535.35,135.4659,1.1007153669165952
2011-09-16,2733.99,533.61,135.3998,1.1008096351630776
2011-09-19,2679.27,529.29,135.4193,1.100903911482948
2011-09-20,2689.85,527.43,135.4414,1.100998195876898
2011-09-21,2771.01,526.14,135.4308,1.1010924883456188
2011-09-22,2685.69,517.13,135.5228,1.101186788889802
2011-09-23,2669.48,514.01,135.817,1.1012810975101397
2011-09-26,2610.92,514.28,136.1291,1.1013754142073229
2011-09-27,2637.88,513.38,136.1177,1.1014697389820436
2011-09-28,2610.59,509.49,136.1173,1.1015640718349935
2011-09-29,2588.19,507.87,136.2151,1.101658412766865
2011-09-30,2581.35,503.56,136.3129,1.1017527617783491
2011-10-10,2557.08,503.34,136.8477,1.1018471188701384
2011-10-11,2551.99,507.98,136.9874,1.1019414840429247
2011-10-12,2644.76,507.45,136.9849,1.1020358572973998
2011-10-13,2662.6,507.06,136.9783,1.1021302386342566
2011-10-14,2653.78,508.56,137.1426,1.1022246280541863
2011-10-17,2666.95,508.42,137.2291,1.102319025557882
2011-10-18,2592.21,507.61,137.4809,1.1024134311460356
2011-10-19,2583.08,507.35,137.743,1.1025078448193395
2011-10-20,2520.53,503.93,138.0301,1.1026022665784865
2011-10-21,2507.88,503.95,138.0762,1.1026966964241682
2011-10-24,2576.67,506.4,138.0877,1.1027911343570782
2011-10-25,2625.43,510.69,137.9782,1.1028855803779083
2011-10-26,2651.65,508.88,138.0705,1.1029800344873522
2011-10-27,2657.48,509.92,138.0466,1.1030744966861012
2011-10-28,2709.02,510.91,138.0843,1.1031689669748492
2011-10-31,2695.31,510.23,138.2343,1.1032634453542889
2011-11-01,2697.53,507.15,138.4305,1.1033579318251123
2011-11-02,2742.39,506.75,138.5993,1.103452426388014
2011-11-03,2744.3,506.31,138.7061,1.1035469290436857
2011-11-04,2763.75,501.99,138.8117,1.1036414397928211
2011-11-07,2736.25,504.01,138.8819,1.1037359586361128
2011-11-08,2727.71,503.56,139.1081,1.1038304855742544
2011-11-09,2751.65,500.53,139.3852,1.1039250206079392
2011-11-10,2699.59,498.81,139.8683,1.1040195637378605
2011-11-11,2695.0,499.23,139.9185,1.1041141149647116
2011-11-14,2750.2,495.45,139.9878,1.104208674289186
2011-11-15,2744.68,497.27,139.8576,1.1043032417119771
2011-11-16,2670.12,496.32,139.8626,1.1043978172337785
2011-11-17,2662.02,493.34,139.7727,1.1044924008552837
2011-11-18,2606.5,492.81,139.7768,1.1045869925771867
2011-11-21,2609.69,488.37,139.6922,1.1046815924001812
2011-11-22,2609.48,487.62,139.6808,1.1047762003249606
2011-11-23,2584.01,486.16,139.8273,1.1048708163522192
2011-11-24,2588.92,486.16,139.8638,1.1049654404826506
2011-11-25,2569.97,485.45,139.8998,1.1050600727169488
2011-11-28,2573.32,487.03,139.8867,1.105154713055808
2011-11-29,2608.57,489.04,139.834,1.1052493614999226
2011-11-30,2521.52,489.92,139.8994,1.1053440180499865
2011-12-01,2583.61,488.81,140.6592,1.105438682706693
2011-12-02,2557.31,488.68,140.9306,1.105533355470738
2011-12-05,2521.39,487.68,141.024,1.1056280363428148
2011-12-06,2516.34,486.4,140.9635,1.105722725323618
2011-12-07,2528.23,486.32,140.9805,1.1058174224138422
2011-12-08,2525.0,486.26,141.0179,1.1059121276141817
2011-12-09,2503.46,484.37,141.0581,1.1060068409253312
2011-12-12,2477.69,481.09,141.0336,1.106101562347985
2011-12-13,2421.93,479.77,141.0072,1.1061962918828383
2011-12-14,2397.48,475.24,141.0142,1.1062910295305857
