Date,中债,中证全指,CRB
2005/2/21,,1284.48,
2005/2/22,,1309.277,
2005/2/23,,1309.475,
2005/2/24,,1309.949,
2005/2/25,,1312.445,
2005/2/28,,1306.003,
2005/3/1,,1303.412,
2005/3/2,,1287.45,
2005/3/3,,1294.339,
2005/3/4,,1287.714,
2005/3/7,,1293.739,
2005/3/8,,1318.271,
2005/3/9,,1316.791,
2005/3/10,,1286.233,
2005/3/11,,1289.941,
2005/3/14,,1293.5,
2005/3/15,,1269.144,
2005/3/16,,1255.589,
2005/3/17,,1243.475,
2005/3/18,,1227.403,
2005/3/21,,1231.046,
2005/3/22,,1206.922,
2005/3/23,,1201.649,
2005/3/24,,1208.192,
2005/3/25,,1205.634,
2005/3/28,,1200.113,
2005/3/29,108.7457,1195.018,366.23
2005/3/30,109.1319,1172.574,365.68
2005/3/31,109.0821,1181.236,369.95
2005/4/1,108.6664,1223.566,369.08
2005/4/4,108.7721,1202.967,369.44
2005/4/5,108.8862,1191.745,366.67
2005/4/6,108.8604,1214.868,376.92
2005/4/7,109.0901,1225.487,376.96
2005/4/8,109.2279,1248.521,378.26
2005/4/11,109.3792,1240.972,378.72
2005/4/12,109.3806,1219.511,378.17
2005/4/13,109.5345,1248.203,375.52
2005/4/14,109.792,1234.332,365.01
2005/4/15,109.7295,1216.962,367.07
2005/4/18,109.7815,1197.735,367.26
2005/4/19,109.8007,1199.902,369.91
2005/4/20,109.4987,1184.193,369.91
2005/4/21,109.6676,1172.556,371.25
2005/4/22,109.5552,1169.187,372.18
2005/4/25,109.9056,1157.971,371.84
2005/4/26,110.0569,1165.335,370.97
2005/4/27,110.0621,1148.757,368.87
2005/4/28,109.9439,1169.118,367.77
2005/4/29,109.9899,1159.146,370.19
2005/5/9,110.234,1130.835,365.28
2005/5/10,110.2562,1135.561,367.48
2005/5/11,110.1895,1124.271,367.22
2005/5/12,110.282,1103.993,365.43
2005/5/13,110.5188,1107.627,362.36
2005/5/16,110.3074,1095.468,360.98
2005/5/17,110.2096,1099.64,361.01
2005/5/18,110.6025,1102.965,362.58
2005/5/19,110.7806,1103.475,363.28
2005/5/20,110.9485,1099.269,364.23
2005/5/23,111.1564,1070.844,364.16
2005/5/24,111.2474,1073.847,366.73
2005/5/25,111.2641,1072.137,367.93
2005/5/26,111.3042,1058.867,371.71
2005/5/27,111.2159,1051.946,366.34
2005/5/30,111.1753,1060.162,
2005/5/31,111.1436,1060.738,366.09
2005/6/1,111.2255,1039.187,365.65
2005/6/2,111.2835,1016.063,367.48
2005/6/3,111.3163,1013.637,369.8
2005/6/6,111.3347,1034.378,371.79
2005/6/7,111.3647,1030.941,371.74
2005/6/8,111.4664,1115.582,370.08
2005/6/9,111.5848,1131.052,369.63
2005/6/10,111.6658,1108.286,371.09
2005/6/13,111.843,1106.291,369.45
2005/6/14,111.9807,1093.464,368.26
2005/6/15,112.138,1072.836,369.35
2005/6/16,112.2271,1086.01,371.22
2005/6/17,112.4782,1085.61,374.44
2005/6/20,112.7443,1115.62,373.25
2005/6/21,112.8272,1101.486,372.56
2005/6/22,112.8399,1102.033,370.75
2005/6/23,113.1368,1093.702,369.04
2005/6/24,113.0603,1101.882,369.36
2005/6/27,112.8776,1124.64,371.64
2005/6/28,112.7877,1108.588,362.68
2005/6/29,112.7085,1104.992,363.41
2005/6/30,112.8411,1080.938,361.42
2005/7/1,113.0201,1055.594,359.1
2005/7/4,113.0636,1047.278,
2005/7/5,113.0638,1039.043,359.07
2005/7/6,113.1562,1033.545,359.86
2005/7/7,113.2983,1038.597,360.31
2005/7/8,113.413,1017.983,
2005/7/11,113.5004,1011.499,360.52
2005/7/12,113.5603,1046.161,360.66
2005/7/13,113.7272,1037.394,359.8
2005/7/14,113.7722,1040.416,360.11
2005/7/15,113.7158,1026.115,363.84
2005/7/18,113.8255,1012.097,362.16
2005/7/19,113.95,1014.355,361.04
2005/7/20,113.546,1021.052,362.47
2005/7/21,113.6842,1020.632,361.87
2005/7/22,113.7302,1046.321,363.13
2005/7/25,113.6987,1045.4,362.93
2005/7/26,113.7333,1072.807,361.88
2005/7/27,113.4532,1089.909,362.11
2005/7/28,113.9105,1086.548,361.74
2005/7/29,113.922,1083.033,363.65
2005/8/1,114.6583,1088.948,367.55
2005/8/2,114.2986,1104.038,369.45
2005/8/3,114.1692,1107.699,370.03
2005/8/4,114.2652,1102.589,367.9
2005/8/5,114.2431,1128.743,368.07
2005/8/8,114.2806,1138.882,366.98
2005/8/9,113.9951,1152.534,352.78
2005/8/10,114.1073,1165.033,355.57
2005/8/11,114.0997,1183.579,356.85
2005/8/12,114.1429,1167.915,360.64
2005/8/15,114.1032,1187.006,360.71
2005/8/16,114.1508,1177.278,363.64
2005/8/17,114.1409,1192.834,358.77
2005/8/18,114.1556,1148.035,360.01
2005/8/19,114.163,1150.184,363.28
2005/8/22,114.2051,1158.597,365.18
2005/8/23,114.426,1149.957,365.43
2005/8/24,114.3329,1167.137,365.44
2005/8/25,113.8761,1172.475,362.91
2005/8/26,114.0208,1171.86,366.83
2005/8/29,114.025,1154.428,364.35
2005/8/30,114.0549,1146.385,362.7
2005/8/31,113.9492,1162.798,364.72
2005/9/1,113.9725,1184.933,366.08
2005/9/2,113.9548,1188.848,367.14
2005/9/5,113.954,1196.224,
2005/9/6,114.0408,1173.322,365.83
2005/9/7,114.0516,1194.309,365.12
2005/9/8,114.121,1194.411,363.86
2005/9/9,114.0959,1189.625,362.13
2005/9/12,114.1708,1188.212,364.02
2005/9/13,114.2117,1207.164,363.39
2005/9/14,114.264,1217.261,361.99
2005/9/15,114.2377,1217.281,360.92
2005/9/16,114.4474,1212.947,355.56
2005/9/19,114.4982,1220.627,358.79
2005/9/20,114.3739,1212.617,359.61
2005/9/21,114.4273,1187.988,365.7
2005/9/22,114.7654,1159.96,369
2005/9/23,114.6707,1151.98,369.36
2005/9/26,114.6893,1155.042,370.23
2005/9/27,114.5288,1133.237,369.8
2005/9/28,114.6932,1131.774,368.09
2005/9/29,114.7424,1155.485,364.98
2005/9/30,114.8181,1155.614,364.68
2005/10/10,115.0505,1138.95,374.45
2005/10/11,115.1526,1157.192,374.41
2005/10/12,115.1381,1161.853,372.44
2005/10/13,115.3078,1152.607,367.29
2005/10/14,115.3169,1139.547,366.16
2005/10/17,115.5032,1131.375,371.85
2005/10/18,115.3347,1141.201,370.13
2005/10/19,115.4254,1134.608,366.97
2005/10/20,115.5363,1135.949,370.86
2005/10/21,115.6095,1141.318,370.54
2005/10/24,115.7362,1141.171,366.62
2005/10/25,116.3631,1121.918,368.97
2005/10/26,115.7735,1097.161,369.2
2005/10/27,115.7141,1097.782,368.06
2005/10/28,115.5747,1080.867,368.74
2005/10/31,115.4351,1092.817,367.73
2005/11/1,115.3693,1089.95,369.79
2005/11/2,115.5138,1104.792,367.17
2005/11/3,115.5136,1095.273,369.38
2005/11/4,115.4295,1100.045,372.9
2005/11/7,115.5493,1100.65,372.65
2005/11/8,115.3115,1110.147,371.2
2005/11/9,115.1559,1108.153,371.39
2005/11/10,115.0861,1088.301,374.37
2005/11/11,114.5972,1090.195,375.4
2005/11/14,114.7771,1088.653,374.35
2005/11/15,114.7845,1087.508,366.37
2005/11/16,114.4916,1095.89,366.87
2005/11/17,114.4812,1095.31,367.98
2005/11/18,114.3869,1116.999,369.2
2005/11/21,114.3876,1119.936,368.64
2005/11/22,114.5077,1098.655,368.18
2005/11/23,114.4181,1105.746,370.68
2005/11/24,114.8273,1113.374,
2005/11/25,114.827,1114.916,
2005/11/28,114.6602,1110.823,373.78
2005/11/29,114.5982,1096.986,369.89
2005/11/30,114.7783,1099.261,372.1
2005/12/1,114.7285,1098.747,372.94
2005/12/2,114.8703,1094.287,379.01
2005/12/5,114.9794,1079.197,384.2
2005/12/6,115.1153,1087.794,380.97
2005/12/7,114.9598,1099.615,385.53
2005/12/8,115.0908,1098.323,384.88
2005/12/9,115.0018,1113.477,388.72
2005/12/12,115.2829,1116.367,390.13
2005/12/13,115.3626,1117.846,389.93
2005/12/14,115.3525,1125.387,387.79
2005/12/15,115.1537,1123.555,387.15
2005/12/16,115.2616,1127.508,385.44
2005/12/19,115.2354,1131.751,438.02
2005/12/20,115.2583,1136.342,437.99
2005/12/21,115.2741,1130.759,437.28
2005/12/22,115.5283,1135.238,437.55
2005/12/23,115.371,1144.871,457.7
2005/12/26,115.3859,1156.823,
2005/12/27,115.4878,1154.288,442.86
2005/12/28,115.6349,1157.034,440.91
2005/12/29,115.6219,1169.862,439.7
2005/12/30,115.7241,1161.057,439.15
2006/1/4,115.6625,1180.963,445.14
2006/1/5,115.6207,1197.269,
2006/1/6,115.7483,1209.422,442.54
2006/1/9,115.9055,1215.668,442.94
2006/1/10,116.023,1220.618,446.24
2006/1/11,116.0214,1211.053,445.21
2006/1/12,116.1665,1226.704,444.31
2006/1/13,116.2782,1221.459,448.27
2006/1/16,116.1103,1202.869,
2006/1/17,116.2073,1208.438,455.09
2006/1/18,116.3099,1233.35,459.25
2006/1/19,116.3047,1251.576,461.89
2006/1/20,116.2897,1255.308,461.98
2006/1/23,116.1508,1255.774,466.64
2006/1/24,116.2447,1252.062,469.35
2006/1/25,116.3899,1258.046,473.81
2006/2/6,116.3179,1287.626,488.44
2006/2/7,116.3564,1282.096,485.97
2006/2/8,116.3016,1290.055,483.17
2006/2/9,116.5029,1269.454,483.5
2006/2/10,116.5871,1282.656,483.07
2006/2/13,116.6036,1279.64,480.79
2006/2/14,116.3916,1286.327,489.81
2006/2/15,116.5065,1299.166,484.3
2006/2/16,116.6062,1270.633,478.01
2006/2/17,116.625,1267.408,478.34
2006/2/20,116.4372,1267.542,
2006/2/21,116.3594,1288.419,484.17
2006/2/22,116.4019,1284.226,489.41
2006/2/23,116.4137,1288.847,488.28
2006/2/24,116.358,1296.866,488.67
2006/2/27,116.4114,1297.186,484.18
2006/2/28,116.5634,1299.03,490.29
2006/3/1,116.5442,1306.586,494.31
2006/3/2,116.5656,1285.666,496.23
2006/3/3,116.6286,1293.297,497.86
2006/3/6,116.5205,1288.955,497.01
2006/3/7,116.6811,1259.916,493.62
2006/3/8,116.607,1250.384,489.93
2006/3/9,116.8614,1245.166,487.1
2006/3/10,116.7963,1245.653,490.05
2006/3/13,116.9789,1259.674,492.06
2006/3/14,117.0068,1259.044,493.55
2006/3/15,117.088,1274.812,493.22
2006/3/16,117.0812,1274.19,496.76
2006/3/17,117.0136,1269.462,502.85
2006/3/20,116.9927,1288.418,506.43
2006/3/21,117.0657,1290.395,507.35
2006/3/22,116.9967,1296.706,509.96
2006/3/23,116.9432,1302.457,513.94
2006/3/24,117.0149,1294.704,517.11
2006/3/27,117.0239,1295.915,523.15
2006/3/28,117.0353,1298.791,524.49
2006/3/29,117.019,1305.567,522.11
2006/3/30,117.0041,1294.718,524.63
2006/3/31,117.0516,1298.295,526.12
2006/4/3,117.0778,1319.471,533.39
2006/4/4,116.9807,1329.798,534.55
2006/4/5,117.04,1340.162,536.78
2006/4/6,116.9785,1339.737,544.92
2006/4/7,117.0296,1342.965,546.42
2006/4/10,117.0608,1359.081,553.32
2006/4/11,116.9614,1362.229,555.33
2006/4/12,116.9267,1360.132,563.56
2006/4/13,116.9357,1332.33,566.54
2006/4/14,116.9617,1359.538,
2006/4/17,116.935,1378.614,571.53
2006/4/18,116.7817,1385.114,580.17
2006/4/19,116.7498,1396.702,583.4
2006/4/20,116.7734,1385.9,586.4
2006/4/21,116.8481,1416.793,590.02
2006/4/24,116.8891,1409.786,592.57
2006/4/25,116.8957,1399.767,602.08
2006/4/26,116.8357,1417.477,609.54
2006/4/27,116.835,1416.732,598.95
2006/4/28,116.9125,1440.223,595.87
2006/5/8,116.9017,1497.104,605.31
2006/5/9,116.9239,1531.161,615.6
2006/5/10,117.0054,1545.687,624.56
2006/5/11,117.0024,1537.377,638.11
2006/5/12,116.9729,1602.832,646.55
2006/5/15,116.8999,1664.088,617.49
2006/5/16,116.9863,1613.251,622.46
2006/5/17,117.0364,1625.146,627.64
2006/5/18,116.9757,1617.281,621.06
2006/5/19,117.0071,1659.545,602.71
2006/5/22,117.1005,1657.689,597.67
2006/5/23,117.0359,1604.552,614.17
2006/5/24,117.1263,1590.924,634.59
2006/5/25,117.1389,1591.425,637.86
2006/5/26,117.0463,1613.894,647.31
2006/5/29,117.1144,1648.538,
2006/5/30,117.1229,1657.288,646
2006/5/31,117.1354,1641.3,642
2006/6/1,117.094,1684.195,635.1
2006/6/2,117.0576,1669.399,630.75
2006/6/5,117.017,1684.624,636.35
2006/6/6,117.0669,1679.126,628.03
2006/6/7,116.7931,1589.545,627.64
2006/6/8,116.904,1591.49,621.53
2006/6/9,116.954,1551.384,614.65
2006/6/12,116.9085,1552.798,625.6
2006/6/13,116.7763,1548.495,602.57
2006/6/14,116.7751,1531.327,603.6
2006/6/15,116.789,1533.98,610.5
2006/6/16,116.6563,1574.467,614.08
2006/6/19,116.5993,1586.286,607.41
2006/6/20,116.571,1592.332,607.3
2006/6/21,116.2645,1598.116,607.8
2006/6/22,116.3521,1596.066,608.33
2006/6/23,116.3003,1605.711,612.38
2006/6/26,116.3272,1633.449,611.53
2006/6/27,116.4758,1639.551,607.45
2006/6/28,116.3091,1639.286,616
2006/6/29,116.372,1671.618,617.49
2006/6/30,116.3693,1672.211,620.28
2006/7/3,116.5329,1697.282,
2006/7/4,116.4339,1681.547,
2006/7/5,116.352,1718.555,612.29
2006/7/6,116.3512,1741.47,625.8
2006/7/7,116.2894,1730.19,626.67
2006/7/10,116.4981,1734.329,630.3
2006/7/11,116.5725,1745.806,629.26
2006/7/12,116.4083,1740,642.24
2006/7/13,116.4543,1655.773,641.01
2006/7/14,116.3784,1665.208,640.09
2006/7/17,116.4261,1682.887,634.1
2006/7/18,116.4303,1684.252,624.12
2006/7/19,116.4868,1645.16,618.4
2006/7/20,116.4029,1655.122,609.57
2006/7/21,116.412,1665.328,608.77
2006/7/24,116.3556,1665.944,
2006/7/25,116.3361,1685.461,609.15
2006/7/26,116.2677,1686.654,610.82
2006/7/27,116.3171,1675.168,613.95
2006/7/28,116.2359,1662.031,616.32
2006/7/31,116.2576,1612.733,619.71
2006/8/1,116.2246,1600.614,623.16
2006/8/2,116.235,1600.872,621.76
2006/8/3,116.3556,1601.058,617.92
2006/8/4,116.2433,1570.15,618.13
2006/8/7,116.4037,1547.436,624.16
2006/8/8,116.3881,1580.577,623.62
2006/8/9,116.415,1578.566,628.24
2006/8/10,116.4805,1606.065,627.03
2006/8/11,116.4206,1605.926,622.6
2006/8/14,116.4951,1570.738,621.01
2006/8/15,116.5539,1595.657,614.67
2006/8/16,116.5972,1616.41,614.09
2006/8/17,116.642,1603.332,610.63
2006/8/18,116.7365,1598.018,614.6
2006/8/21,116.5304,1601.15,617.34
2006/8/22,116.5591,1613.355,617.26
2006/8/23,116.659,1612.396,617.44
2006/8/24,116.6901,1623.017,616.69
2006/8/25,116.6693,1623.034,620.09
2006/8/28,116.6815,1650.438,620.24
2006/8/29,116.7613,1651.024,618.18
2006/8/30,116.7793,1655.195,614.59
2006/8/31,116.8044,1658.638,624.82
2006/9/1,116.8991,1636.691,624.02
2006/9/4,116.848,1657.52,
2006/9/5,116.8879,1664.078,635.51
2006/9/6,116.9374,1672.121,644.91
2006/9/7,116.9521,1661.19,644.66
2006/9/8,116.9629,1667.984,642.22
2006/9/11,117.0617,1674.966,626.11
2006/9/12,117.1128,1695.862,623.49
2006/9/13,117.1332,1689.389,618.7
2006/9/14,117.1412,1689.692,618.45
2006/9/15,117.1429,1721.045,618.12
2006/9/18,117.2294,1732.987,617.18
2006/9/19,117.3092,1735.241,616.24
2006/9/20,117.3726,1732.453,617.13
2006/9/21,117.4651,1740.901,618.07
2006/9/22,117.6908,1725.361,626.63
2006/9/25,117.6135,1722.366,627.98
2006/9/26,117.7102,1712.637,624.11
2006/9/27,117.7385,1725.039,627.51
2006/9/28,117.7101,1736.963,625.98
2006/9/29,117.7437,1752.424,642.37
2006/10/9,117.9237,1785.385,651.33
2006/10/10,117.9985,1784.862,648.72
2006/10/11,118.0015,1790.104,651.02
2006/10/12,118.0614,1778.181,657.27
2006/10/13,118.1064,1784.656,664.26
2006/10/16,118.1976,1771.299,675.58
2006/10/17,118.2636,1763.901,677.09
2006/10/18,118.2832,1787.185,670.15
2006/10/19,118.2969,1792.253,672.99
2006/10/20,118.3388,1790.364,674.94
2006/10/23,118.368,1759.394,678.86
2006/10/24,118.4109,1805.181,677.04
2006/10/25,118.3967,1806.646,694.92
2006/10/26,118.4238,1810.646,694.48
2006/10/27,118.4478,1807.175,701.72
2006/10/30,118.4112,1809.656,698.21
2006/10/31,118.434,1837.993,698.13
2006/11/1,118.4747,1855.713,695.64
2006/11/2,118.5148,1851.314,693.7
2006/11/3,118.5349,1866.362,701.01
2006/11/6,118.5122,1886.307,703.64
2006/11/7,118.5239,1889.53,708.34
2006/11/8,118.496,1866.817,746.36
2006/11/9,118.4869,1896.482,748.93
2006/11/10,118.5211,1883.347,739.85
2006/11/13,118.5395,1863.765,731.45
2006/11/14,118.5586,1888.239,726.95
2006/11/15,118.5517,1922.935,725.13
2006/11/16,118.5751,1941.547,723.17
2006/11/17,118.804,1971.793,726.64
2006/11/20,118.7464,2017.279,727.97
2006/11/21,118.7535,2037.552,730.53
2006/11/22,118.7204,2041.355,727.68
2006/11/23,118.661,2062.363,
2006/11/24,118.6947,2050.812,732.59
2006/11/27,118.7288,2047.277,742.21
2006/11/28,118.7835,2038.721,744.83
2006/11/29,118.8025,2054.091,742.56
2006/11/30,118.8557,2099.289,745.05
2006/12/1,118.8821,2102.049,745.27
2006/12/4,118.9061,2161.648,751.92
2006/12/5,118.9122,2173.285,756.62
2006/12/6,118.9248,2156.604,753.78
2006/12/7,118.9002,2156.75,746.94
2006/12/8,118.8222,2093.638,746.08
2006/12/11,118.8611,2180.496,753.05
2006/12/12,118.8714,2218.951,746.4
2006/12/13,118.8858,2223.455,747.86
2006/12/14,118.8895,2249.11,749.49
2006/12/15,118.9246,2273.908,748.39
2006/12/18,118.9383,2332.434,748.11
2006/12/19,118.9401,2364.177,747.75
2006/12/20,118.9347,2373.205,738.1
2006/12/21,118.9495,2342.938,733.85
2006/12/22,118.9105,2343.668,730.91
2006/12/25,118.9204,2435.762,
2006/12/26,118.9255,2479.732,741.89
2006/12/27,118.9205,2536.387,739.91
2006/12/28,118.9464,2567.594,743.57
2006/12/29,118.9605,2675.474,744.65
2007/1/4,119.0259,2715.719,706.88
2007/1/5,119.0798,2641.334,705.43
2007/1/8,119.0787,2707.199,701.49
2007/1/9,119.1289,2807.804,688.95
2007/1/10,119.158,2825.576,696.97
2007/1/11,119.1955,2770.11,703.37
2007/1/12,119.174,2668.11,705.39
2007/1/15,119.219,2794.701,
2007/1/16,119.2527,2821.017,701.8
2007/1/17,119.2584,2778.9,702.96
2007/1/18,119.2576,2756.983,699.96
2007/1/19,119.255,2832.207,701.94
2007/1/22,119.2867,2933.19,707.47
2007/1/23,119.2793,2949.144,719.03
2007/1/24,119.2847,2975.129,719.63
2007/1/25,119.2791,2857.365,727.16
2007/1/26,119.2936,2882.558,715.68
2007/1/29,119.315,2945.263,707.94
2007/1/30,119.2639,2930.562,709.83
2007/1/31,119.2294,2786.335,715.44
2007/2/1,119.2227,2785.432,706.68
2007/2/2,119.2101,2673.212,702.02
2007/2/5,119.216,2612.537,696.94
2007/2/6,119.1963,2675.697,693.53
2007/2/7,119.1716,2716.175,701.54
2007/2/8,119.1598,2737.732,696.75
2007/2/9,119.1025,2730.386,708.54
2007/2/12,119.1056,2807.174,708.73
2007/2/13,119.1406,2831.872,714.7
2007/2/14,119.1491,2905.093,719.82
2007/2/15,119.1653,2993.008,727.52
2007/2/16,119.17,2998.474,733.66
2007/2/26,119.3123,3040.599,759.55
2007/2/27,119.2948,2771.791,754.9
2007/2/28,119.2857,2881.073,745.59
2007/3/1,119.3045,2797.19,749.68
2007/3/2,119.3063,2831.526,746.25
2007/3/5,119.3181,2785.306,748.32
2007/3/6,119.2977,2840.175,773.32
2007/3/7,119.315,2896.594,780.46
2007/3/8,119.2703,2928.015,784.15
2007/3/9,119.2182,2937.91,781.97
2007/3/12,119.2389,2954.914,783.27
2007/3/13,119.2176,2964.794,779.07
2007/3/14,119.1997,2906.334,779.32
2007/3/15,119.192,2951.698,786.86
2007/3/16,119.1554,2930.481,789.82
2007/3/19,119.1082,3014.442,792.63
2007/3/20,119.0426,3032.195,792.2
2007/3/21,118.9961,3057.38,788.85
2007/3/22,118.9833,3071.225,793.05
2007/3/23,118.9454,3074.286,797.52
2007/3/26,118.9789,3122.811,801.5
2007/3/27,118.9874,3138.826,800.58
2007/3/28,118.9964,3173.018,798.18
2007/3/29,119.0142,3197.537,786.25
2007/3/30,119.0282,3183.983,793.47
2007/4/2,119.0552,3252.595,798.29
2007/4/3,119.0453,3291.299,805.78
2007/4/4,119.0539,3291.542,813.03
2007/4/5,119.0691,3319.14,815.5
2007/4/6,119.0451,3323.585,
2007/4/9,119.022,3398.95,825.22
2007/4/10,118.9804,3444.291,835.82
2007/4/11,118.9694,3495.224,840.06
2007/4/12,118.9813,3531.029,833.72
2007/4/13,118.9705,3518.267,851.75
2007/4/16,118.9745,3596.441,853.49
2007/4/17,118.9187,3611.87,862.86
2007/4/18,118.8299,3612.396,863.39
2007/4/19,118.8105,3449.016,852.86
2007/4/20,118.7785,3584.204,858.04
2007/4/23,118.8034,3710.886,856.44
2007/4/24,118.7757,3720.532,855.09
2007/4/25,118.7436,3743.959,851.77
2007/4/26,118.778,3783.063,848.14
2007/4/27,118.793,3759.867,846.34
2007/4/30,118.8755,3841.272,850.32
2007/5/8,118.9469,3950.011,896.39
2007/5/9,118.9562,4013.085,896.13
2007/5/10,118.8968,4049.701,
2007/5/11,118.8103,4021.678,895.14
2007/5/14,118.637,4046.392,892.14
2007/5/15,118.3803,3899.178,889.71
2007/5/16,118.3394,3986.043,881.9
2007/5/17,118.3218,4048.293,865.75
2007/5/18,118.3049,4030.258,863
2007/5/21,117.9753,4072.225,875.8
2007/5/22,117.895,4110.379,872.49
2007/5/23,117.8738,4173.709,861.55
2007/5/24,117.8938,4151.133,857.37
2007/5/25,117.9011,4179.776,863.62
2007/5/28,117.928,4272.111,
2007/5/29,117.9548,4334.924,861.96
2007/5/30,117.9606,4053.088,861.27
2007/5/31,117.981,4109.654,867.92
2007/6/1,117.9869,4000.742,871.93
2007/6/4,117.9934,3670.401,900.41
2007/6/5,118.0003,3767.101,900.14
2007/6/6,117.9771,3776.317,898.88
2007/6/7,117.955,3890.803,892.34
2007/6/8,117.9083,3913.135,879.05
2007/6/11,117.8344,3995.68,893.17
2007/6/12,117.6764,4072.138,888.39
2007/6/13,117.5871,4176.48,886.15
2007/6/14,117.4881,4115.209,891.06
2007/6/15,117.4181,4132.869,895.89
2007/6/18,117.3887,4253.348,901.26
2007/6/19,117.2922,4269.524,891.65
2007/6/20,117.2373,4181.323,885.08
2007/6/21,117.0834,4230.823,883.78
2007/6/22,117.104,4091.445,874.34
2007/6/25,117.1007,3941.081,875.29
2007/6/26,117.097,3973.371,868.45
2007/6/27,117.0723,4078.599,863.87
2007/6/28,116.9855,3914.204,871.09
2007/6/29,116.9395,3820.703,881.62
2007/7/2,116.9747,3836.294,891.42
2007/7/3,116.9876,3899.724,893.2
2007/7/4,117.0042,3816.165,
2007/7/5,116.9939,3615.872,899.29
2007/7/6,116.9811,3781.348,898.66
2007/7/9,116.9529,3883.216,901.07
2007/7/10,116.8937,3853.021,901.96
2007/7/11,116.8994,3865.723,899.03
2007/7/12,116.8619,3915.991,899.43
2007/7/13,116.8534,3914.395,904.37
2007/7/16,116.8812,3821.916,903.63
2007/7/17,116.8741,3896.191,903.22
2007/7/18,116.8797,3930.06,910.7
2007/7/19,116.8786,3912.941,925.27
2007/7/20,116.8764,4058.853,933.73
2007/7/23,116.8784,4213.361,936.13
2007/7/24,116.8535,4210.329,934.92
2007/7/25,117.0707,4323.966,924.95
2007/7/26,117.251,4346.458,928.43
2007/7/27,117.3023,4345.357,916.76
2007/7/30,117.3411,4440.769,919.31
2007/7/31,117.3397,4471.032,937.12
2007/8/1,117.374,4300.563,922.88
2007/8/2,117.4011,4407.73,926.38
2007/8/3,117.4047,4560.774,925.07
2007/8/6,117.4325,4628.108,950.21
2007/8/7,117.4048,4651.225,957.35
2007/8/8,117.3977,4663.162,956.32
2007/8/9,117.4351,4754.095,949.57
2007/8/10,117.4536,4749.369,936.32
2007/8/13,117.4633,4820.064,943.15
2007/8/14,117.5005,4872.785,928.93
2007/8/15,117.586,4869.883,911.04
2007/8/16,117.5928,4765.448,892.25
2007/8/17,117.6128,4656.574,883.85
2007/8/20,117.6618,4904.855,898.83
2007/8/21,117.6992,4955.207,887.01
2007/8/22,117.7343,4980.075,893.97
2007/8/23,117.7719,5032.494,910.68
2007/8/24,117.8175,5107.668,904.08
2007/8/27,117.9131,5150.118,905.1
2007/8/28,117.9035,5194.689,906.44
2007/8/29,117.8827,5109.427,906.79
2007/8/30,117.8896,5167.884,909.66
2007/8/31,117.9139,5218.825,917.86
2007/9/3,117.9826,5321.055,
2007/9/4,117.9828,5294.045,905.69
2007/9/5,117.9715,5310.716,894.09
2007/9/6,117.9609,5393.66,886.24
2007/9/7,117.9255,5277.176,890.18
2007/9/10,117.9519,5355.287,878.66
2007/9/11,117.8302,5113.968,902.54
2007/9/12,117.7538,5172.627,902.39
2007/9/13,117.7157,5273.592,902.9
2007/9/14,117.1267,5312.182,903.06
2007/9/17,116.9325,5421.392,908.41
2007/9/18,116.9525,5425.208,907.2
2007/9/19,117.012,5395.265,913.31
2007/9/20,117.0199,5470.065,924.82
2007/9/21,117.1578,5454.674,924.42
2007/9/24,117.214,5485.013,926.86
2007/9/25,117.2433,5425.88,926.71
2007/9/26,117.3651,5338.52,931.94
2007/9/27,117.5219,5409.403,939.77
2007/9/28,117.6633,5552.301,938.26
2007/10/8,117.8452,5692.755,946.6
2007/10/9,117.8447,5715.892,948.85
2007/10/10,117.863,5771.464,959.58
2007/10/11,117.8876,5913.23,959.75
2007/10/12,117.886,5903.264,964.05
2007/10/15,117.8943,6030.086,971.01
2007/10/16,117.8853,6092.057,961.07
2007/10/17,117.7125,6036.281,952.42
2007/10/18,117.6804,5825.282,971.72
2007/10/19,117.6365,5818.047,976.2
2007/10/22,117.6013,5667.332,958.79
2007/10/23,117.5629,5773.387,970.4
2007/10/24,117.5476,5843.109,962.57
2007/10/25,117.58,5562.394,962.74
2007/10/26,117.5491,5589.631,969.04
2007/10/29,117.6705,5747.997,973
2007/10/30,117.7016,5897.193,964.73
2007/10/31,117.7079,5954.765,981.68
2007/11/1,117.6885,5914.285,966.88
2007/11/2,117.6555,5777.809,967.86
2007/11/5,117.5983,5634.452,964.65
2007/11/6,117.5277,5536.569,972.7
2007/11/7,117.4261,5601.783,966.1
2007/11/8,117.3217,5330.023,961.75
2007/11/9,117.2411,5315.54,956.07
2007/11/12,117.2038,5187.735,950.39
2007/11/13,117.1988,5158.118,952.18
2007/11/14,117.1349,5412.694,966.49
2007/11/15,117.1393,5365.267,954.61
2007/11/16,117.0953,5316.274,955.26
2007/11/19,117.1334,5269.817,949.57
2007/11/20,117.1578,5293.703,932.55
2007/11/21,117.1792,5214.225,917.77
2007/11/22,117.1614,4984.161,
2007/11/23,117.2174,5032.13,929.53
2007/11/26,117.2802,4958.849,927.87
2007/11/27,117.3555,4861.111,928.44
2007/11/28,117.3738,4803.394,931.42
2007/11/29,117.3897,5003.333,946.38
2007/11/30,117.4185,4871.778,953.79
2007/12/3,117.4395,4868.611,949.32
2007/12/4,117.4524,4915.889,924.81
2007/12/5,117.4682,5042.654,926.47
2007/12/6,117.5063,5035.073,927.17
